"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-fatih-ayvansaray-kiralik/daire/128957-355","8","22.000","28-04-2025","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ayvansarayda, Full Eşyalı, Tüm Faturalar Dahil, 1+1 Daire","İstanbul / Fatih / Ayvansaray Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/8/1/5/4/4/1745408960973-44518750.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-pinar-kiralik/daire/128689-145","19","25.000","30-04-2025","Kiralık Daire","2 +
                          1","115 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Esenyurt Pınar Mahallesi 2+1 Full Eşyalı Site İçi Kiralık Daire","İstanbul / Esenyurt / Pınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuana-grup-insaat-gayrimenkul-128689","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/8/6/8/2/1/691e88d1-9116-4912-8937-79b10a7871aa.jpg","Tuana Grup İnşaat & Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-umraniye-istiklal-kiralik/daire/0-44439502","22","20.000","08-04-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Bahçeli Giriş Kat","İstanbul / Ümraniye / İstiklal Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/44585-937","36","22.000","03-04-2025","Kiralık Daire","3 +
                          1","130 m²","30
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayışdagında 3+1kombıli Yuksek Giriş","İstanbul / Ataşehir / Kayışdağı Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-baglarcesme-kiralik/daire/0-44411455","16","12.000","15-04-2025","Kiralık Daire","2 +
                          1","95 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Esenyurt 2+1 Kiralık Daire","İstanbul / Esenyurt / Bağlarçeşme Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/4/1/1/4/4/4/ORoIOmdCRGGBs1UJC8TSJ.jpg","",""
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/26825-1089","43","350.000","31-03-2025","Kiralık Daire","2 +
                          1","150 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyükada’da Kiralık 2+1 Full Eşyalı Çok Temiz Bahçeli Bahçe Katı Daire","İstanbul / Adalar / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/star-emlak-26825/murat-ozen-26825","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/1/7/0/4/4/4/1743420867-882611-44407144.jpeg","Star Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/8/6/2/0/d4b94a0f-918a-4724-b941-c15b29a69ba6.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-murat-reis-kiralik/daire/0-44387787","16","25.000","26-04-2025","Kiralık Daire","1 +
                          1","65 m²","50
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Üsküdar Bağlarbaşında  Kiralık Eşyalı 1+1 Daire","İstanbul / Üsküdar / Murat Reis Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/7/7/8/3/4/4/1742968480398-44387787.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-sarigazi-kiralik/daire/148708-157","30","25.000","22-03-2025","Kiralık Daire","2 +
                          1","72 m²","13
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sancaktepe Ovalbahçe Sitesi 2+1 Kiralık Daire","İstanbul / Sancaktepe / Sarıgazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-one-148708","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/7/3/7/3/4/4/67ddbd26-ab25-479c-80a8-b6e4bfee5d09.jpg","Coldwell Banker One","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/7/8/4/1/94596e50-b99a-4087-b42f-d783107d5e37.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/daire/0-44367007","26","77.000","08-04-2025","Kiralık Daire","3 +
                          1","110 m²","50
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kapanmaz Köprü Manzaralı Tasarım 3+1 Eşyalı Yenilenmiş","İstanbul / Şişli / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/0/7/6/3/4/4/DXUqvKGAk7A77UpH8_bIB.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/0-44363978","27","27.999","18-04-2025","Kiralık Daire","2 +
                          1","77 m²","Sıfır Bina","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Sıfır | Tuzla | Sitenin En Ferah Dairelerinden Biri | Ankastre| Marmaray | Metro","İstanbul / Tuzla / Yayla Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/9/3/6/3/4/4/V36kTfIHgwdikRRWpltiV.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-universite-kiralik/daire/0-44357255","21","25.000","20-03-2025","Kiralık Daire","2 +
                          1","60 m²","40
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Avcilarda Esyali Kiralik 2+1","İstanbul / Avcılar / Üniversite Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/2/7/5/3/4/4/S8TLI8psXVvBp7BXh8PS8.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-atakoy-7-8-9-10-kisim-kiralik/daire/0-44334289","21","60.000","30-04-2025","Kiralık Daire","3 +
                          1","127 m²","30
                        Yaşında","14. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Eşyalı Masrafsız Hemen Oturmaya Hazır3+1 Daire","İstanbul / Bakırköy / Ataköy 7-8-9-10. Kısım Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/2/4/3/3/4/4/1742123621-224724-44334289.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/691843-939","32","35.000","20-03-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bomonti Akar Caddesi'nde Kiralık 3+1 Ferah Daire","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/ikonx-gayrimenkul-691843","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/1/3/7/2/4/4/70e981bd-5e8c-4ed3-8b59-bf5e85fec1ce.jpg","İkonx Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/8/1/9/6/5fc170a8-56e4-4cf4-969d-d60e23e1007f.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/152700-209","29","38.000","02-03-2025","Kiralık Daire","3 +
                          1","90 m²","2
                        Yaşında","10. Kat","","","","Nivo İstanbul Kiralık 2+1 Eşyalı Daire","İstanbul / Küçükçekmece / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/yucelen-emlak-152700","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/8/6/2/4/4/976ddf0a-ab75-4900-8086-a997cf878bcc.jpg","Yücelen Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/7/2/5/1/2730f43b-95ac-4498-9525-edfe974582fb.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-yahya-kemal-kiralik/mustakil-ev/0-44237344","17","12.500","24-02-2025","Kiralık Müstakil Ev","1 +
                          1","65 m²","28
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Müstakil 1+1sahibinden Kiralık Daire","İstanbul / Kağıthane / Yahya Kemal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/3/7/3/2/4/4/1740333928964-44237344.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-koca-mustafapasa-kiralik/daire/0-44218870","19","12.500","01-03-2025","Kiralık Daire","1 +
                          1","45 m²","40
                        Yaşında","3. Kat","","","","Samatyada Sahilde Kısmi Deniz Manzaralı Uygun Daire (açıklamayı Okumadan Arama)","İstanbul / Fatih / Koca Mustafapaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/8/8/1/2/4/4/ofqMl0kqRiMSsYickS50J.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/0-44202788","23","28.000","17-02-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Çapa, Bezmialem, Biruni'ye Çok Yakın Eşyalı Önü Açık // Furnished Flat","İstanbul / Fatih / Topkapı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/2/0/2/4/4/BNevyJKfB1BingBOVwr6t.png","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/114831-28","23","18.500","18-03-2025","Kiralık Daire","2 +
                          1","99 m²","8
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Çağlayan Mah. Metro Markete Komşu 75m2 2+1 Bahçekatı","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/er-emlak-gayrimenkul-114831","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/4/9/8/1/4/4/13808b4d-4696-42a0-8f61-53e48ceb3855.jpg","Er Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/4/1/1/1665e622-9f0d-4832-90ea-af1d671f9563.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-haciahmet-kiralik/daire/0-44175836","18","20.000","05-03-2025","Kiralık Daire","1 +
                          1","75 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Masrafsız","İstanbul / Beyoğlu / Hacıahmet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/8/5/7/1/4/4/1741139533-30755-44175836.jpeg","",""
"https://www.hepsiemlak.com/istanbul-esenler-fatih-kiralik/daire/0-44140800","19","19.200","04-03-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Temiz Bakımlı","İstanbul / Esenler / Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/8/0/4/1/4/4/1738670886662-44140800.jpg","",""
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/0-44131082","21","12.000","17-03-2025","Kiralık Daire","2 +
                          1","80 m²","20
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kavacık Plazalarda Son 1. Oda Erkek õğrenciye 2+1 Kiralık Dairede","İstanbul / Beykoz / Kavacık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/0/1/3/1/4/4/be988b58-587c-423d-b486-849a58685753.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-yedikule-kiralik/daire/0-44039240","18","37.000","07-03-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Full Eşyalı 2,5+1 Lüks Kiralık Daire (tramway+marmaray+gazhane)","İstanbul / Fatih / Yedikule Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/2/9/3/0/4/4/JgRzoNRAst6Ah5Kj_efG9.jpeg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-piyalepasa-kiralik/daire/152741-2","41","19.000","04-05-2025","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","Ara Kat","","","","Beyoğlu Piyalepaşa 110 M² Kiralık Daire","İstanbul / Beyoğlu / Piyalepaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/8/1/0/4/4/52d81d18-5d66-46be-a46d-e71d7c2a22b2.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-kaynarca-kiralik/daire/0-43954497","20","16.000","06-05-2025","Kiralık Daire","3 +
                          1","110 m²","28
                        Yaşında","3. Kat","","","","Pendik Kaynarca'da 3+1 Kiralık Daire","İstanbul / Pendik / Kaynarca Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/4/4/5/9/3/4/1744834641058-43954497.jpg","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-kocatepe-kiralik/daire/144115-243","35","35.000","30-04-2025","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","3. Kat","","","","Kocatepe Mahallesi'nde Kiralık 3+1 Çift Balkonlu Daire","İstanbul / Bayrampaşa / Kocatepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/8/9/8/3/4/841b1f6b-5657-4606-a91e-3830228c30b2.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/0-43883653","22","35.000","20-04-2025","Kiralık Daire","2 +
                          1","80 m²","50
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Osmanbey Metro Durağına 1 Dakika ,Nişantaşına 2 Dakika Mesafede  Kiralık Daire","İstanbul / Şişli / Meşrutiyet Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/132277-330","10","24.000","25-02-2025","Kiralık Daire","Stüdyo","35 m²","20
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Göktun' Dan Eşyalı Faturalar Dahil Beşiktaş Çarşı 3dakika Mesafe","İstanbul / Beşiktaş / Türkali Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/0-43705857","22","23.500","01-05-2025","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üsküdar Valide Atık Mah. 2+1 Kiralık Daire","İstanbul / Üsküdar / Valide-i Atik Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-iskenderpasa-kiralik/daire/0-43537443","25","30.000","01-04-2025","Kiralık Daire","2 +
                          1","118 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul Fatih Merkezde Kiralık Daire","İstanbul / Fatih / İskenderpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/7/3/5/3/4/BAqebdaeuHWDCD1boOE53.jpg","",""
"https://www.hepsiemlak.com/istanbul-maltepe-yali-kiralik/daire/0-43530185","24","30.000","01-05-2025","Kiralık Daire","2 +
                          1","85 m²","26
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Maltepe Sahilde Marmaraya Yakın 2+1  Ferah Kiralık Daire","İstanbul / Maltepe / Yalı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/1/0/3/5/3/4/w77KDoZqnDa5Kezpn-k5L.jpeg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/daire/0-43169208","60","30.000","03-03-2025","Kiralık Daire","2 +
                          1","75 m²","50
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık Daire","İstanbul / Üsküdar / Ünalan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/2/9/6/1/3/4/1723563443362-43169208.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/0-42239717","32","40.000","13-04-2025","Kiralık Daire","3 +
                          1","85 m²","35
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eşyalı Dönemsel Kiralık Bahçeli Daire","İstanbul / Kadıköy / Rasimpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/7/9/3/2/2/4/1743954228680-42239717.jpg","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-rami-yeni-kiralik/daire/0-41893468","16","12.000","12-04-2025","Kiralık Daire","2 +
                          0","65 m²","31
                        Yaşında","Zemin","","","","Rami Yeni Mahallede Sahibinden Kiralık Daire","İstanbul / Eyüpsultan / Rami Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/3/9/8/1/4/J_ddKeGLSZttfQ-JsGX2x.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/68305-1798","20","28.000","18-02-2025","Kiralık Daire","2 +
                          1","70 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2.Kat Arakatta Full Eşyalı 2+1 65m2 Ayrı Mutfaklı Ferah, Geniş","İstanbul / Şişli / Kuştepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/0/6/6/1/2/4/02d1aaf9-8702-4115-8f55-c1540b64dee7.jpeg","",""
"https://www.hepsiemlak.com/istanbul-adalar-nizam-kiralik/daire/0-39941126","15","45.000","01-04-2025","Kiralık Daire","3 +
                          1","140 m²","31
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İskeleye 1 Dk Yürüme Mesafesinde, Geniş Teraslı, İçi Tamamen Yenilenmiş 3+1  Daire","İstanbul / Adalar / Nizam Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/1/1/4/9/9/3/1670523545-4933372-39941126.jpeg","",""
"https://www.hepsiemlak.com/istanbul-esenler-menderes-kiralik/daire/0-39470907","22","19.000","06-05-2025","Kiralık Daire","2 +
                          1","130 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","120m2 Metro'ya Yakın 2+1 Kiralık Daire Açıklamayı Okuyunuz","İstanbul / Esenler / Menderes Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/9/0/7/4/9/3/1725653559557-39470907.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/6384-2002","13","30.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Reor Dan Beşiktaş Toplu Taşımaya Yakın Temiz 2+1","İstanbul / Beşiktaş / Sinanpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/9/6/2/4/4/1740946947-10139-44269453.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/47693-1589","18","20.000","18-04-2025","Kiralık Daire","1 +
                          1","70 m²","18
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Feriköy Yalvaç Sokak'ta 1 Oda 1 Salon Kombili Full Eşyalı 1. Kat Oturuma Hazır  Kiralık Daire","İstanbul / Şişli / Paşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/8/6/1/4/4/a0af0aaf-f695-4baa-953d-51bb8ed59db7.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-visnezade-kiralik/daire/47521-2385","18","30.000","04-04-2025","Kiralık Daire","2 +
                          2","110 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beşiktaş Ta 2+1 Fırsat Daire","İstanbul / Beşiktaş / Vişnezade Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/1/4/1/1/4/4/1743782286882-44114188.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/85532-2125","18","26.500","07-04-2025","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 - 90m2 - Ters Dublex - Metrobüse 3 Dk - Sıfır Daire","İstanbul / Kağıthane / Talatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/gc-gayrimenkul-danismanligi-85532","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/2/1/9/9/3/4/5356d11e-0664-4a10-b232-91606e42538b.jpg","Gc Gayrimenkul Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/5/5/8/0/5347eb50-9395-4b1a-ad6a-809197d4273e.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-gayrettepe-kiralik/daire/7374-3678","23","60.000","10-05-2025","Kiralık Daire","2 +
                          1","70 m²","2
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İmajplus'dan  Lüks Residence'ta Gayrettepe Metroya 2 Dakika","İstanbul / Beşiktaş / Gayrettepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/8/9/6/0/4/5f714c28-7718-46ee-870c-47d4f68e5fad.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cennet-kiralik/daire/122241-175","8","28.000","30-04-2025","Kiralık Daire","1 +
                          1","75 m²","7
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","May Gayrımenkul' Den Kiralık Eşyalı 1+1 Yüksek Giriş","İstanbul / Küçükçekmece / Cennet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/5/7/6/9/8/3/17d4ae2f-b209-4dff-a45b-e253189c67b6.jpg","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-15-temmuz-kiralik/daire/40658-21634","30","30.000","17-04-2025","Kiralık Daire","1 +
                          1","81 m²","8
                        Yaşında","14. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nurolpark Sitesinde 1+1 Geniş Tip Full Eşyalı Kiralık Daire","İstanbul / Bağcılar / 15 Temmuz Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/fikret-acisu-2822031","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/9/2/8/4/4/4/5c52ad36-7fd8-4841-a27b-72085dd96063.jpg","Remax Oluşum","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/0/2/2/8/2/be23b097-4aa2-4bbf-b522-b9fa9a43b07d.jpeg"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/81240-11990","24","26.500","05-05-2025","Kiralık Daire","2 +
                          1","100 m²","24
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çeliktepe'de Metroya 9 Dk. 2+1 Ara Kat Kiralık Daire,Artum","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/artum-yapi-gayrimenkul-81240","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/8/8/5/3/4/4/ffc00e1e-7f5f-48d8-ba68-9f545c61d687.jpg","Artum Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/2/1/8/0/17a8d46c-7ef2-4c69-b583-9473739d5623.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/0-44568067","1","11.000","03-05-2025","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","1. Kat","","","","Bayan Ev Arkadaşı","İstanbul / Şişli / Gülbahar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/0/8/6/5/4/4/RYria3izZtZqSTh6rhjeb.jpg","",""
