city,district,neighborhood,room,living_room,area,age,floor,price,area_per_room
istanbul,uskudar,murat_reis,2,1,110,35,2,33000,36
istanbul,pendik,dumlupinar,2,1,100,5,5,17500,33
istanbul,umraniye,atakent,3,1,100,14,2,35000,25
istanbul,kadikoy,suadiye,3,1,125,31,1,65000,31
istanbul,bakirkoy,osmaniye,2,1,98,30,1,35000,32
istanbul,kagithane,telsizler,3,1,120,8,-3,32000,30
istanbul,gaziosmanpasa,karadeniz,2,1,110,12,2,24000,36
istanbul,kagithane,gursel,2,1,75,8,1,25000,25
istanbul,uskudar,zeynep_kamil,2,1,85,28,4,34000,28
istanbul,sile,haci_kasim,1,1,60,20,1,18000,30
istanbul,fatih,sumbul_efendi,2,1,80,35,2,18500,26
istanbul,kagithane,talatpasa,2,1,90,23,4,33500,30
istanbul,bahcelievler,siyavuspasa,1,1,75,39,1,19000,37
istanbul,besiktas,visnezade,2,1,90,40,2,30000,30
istanbul,cekmekoy,mimar_sinan,3,1,125,19,2,36000,31
istanbul,besiktas,dikilitas,3,1,120,20,0,45000,30
istanbul,sisli,tesvikiye,3,1,145,33,4,65000,36
istanbul,buyukcekmece,ataturk,2,1,120,11,-2,26000,40
istanbul,sisli,halide_edip_adivar,2,1,110,5,-1,25000,36
istanbul,besiktas,muradiye,1,1,70,40,4,30000,35
istanbul,cekmekoy,hamidiye,2,1,90,14,4,23000,30
istanbul,kartal,ugur_mumcu,3,1,120,30,3,22000,30
istanbul,sancaktepe,emek,1,1,68,10,7,24000,34
istanbul,maltepe,basibuyuk,2,1,95,3,3,26500,31
istanbul,fatih,haseki_sultan,3,1,90,45,1,25000,22
istanbul,maltepe,esenkent,2,1,90,6,8,40000,30
istanbul,zeytinburnu,veliefendi,2,1,90,22,3,24000,30
istanbul,maltepe,findikli,1,1,55,4,0,25000,27
istanbul,maltepe,basibuyuk,1,1,60,11,3,20000,30
istanbul,tuzla,yayla,2,1,78,0,5,26000,26
istanbul,esenyurt,talatpasa,2,1,90,6,1,15500,30
istanbul,kadikoy,sahrayi_cedit,2,1,80,5,1,55000,26
istanbul,bakirkoy,zeytinlik,3,1,120,3,2,60000,30
istanbul,maltepe,altaycesme,2,1,100,5,5,60000,33
istanbul,uskudar,valide_i_atik,1,1,65,0,-2,27000,32
istanbul,sultanbeyli,mimar_sinan,2,1,90,0,2,21000,30
istanbul,eyupsultan,esentepe,2,1,90,2,1,22000,30
istanbul,pendik,dumlupinar,2,1,115,25,2,20000,38
istanbul,kartal,esentepe,1,1,95,0,2,45000,47
istanbul,sisli,fulya,2,1,90,5,3,45000,30
istanbul,fatih,topkapi,2,1,100,35,3,25000,33
istanbul,sisli,cumhuriyet,3,1,140,40,4,47500,35
istanbul,kadikoy,feneryolu,3,1,135,40,2,50000,33
istanbul,sisli,19_mayis,3,1,140,8,5,47000,35
istanbul,sisli,esentepe,3,1,100,63,1,30000,25
istanbul,sisli,gulbahar,2,1,80,13,4,42500,26
istanbul,gaziosmanpasa,baglarbasi,1,1,56,2,3,20000,28
istanbul,sisli,mesrutiyet,2,1,80,35,2,30000,26
istanbul,beykoz,merkez,2,1,100,26,1,25000,33
istanbul,bagcilar,15_temmuz,2,1,122,0,6,41000,40
istanbul,beyoglu,kocatepe,3,1,145,50,-2,38000,36
istanbul,kagithane,hurriyet,2,1,70,26,4,19000,23
istanbul,bakirkoy,kartaltepe,3,1,110,45,3,35000,27
istanbul,maltepe,feyzullah,1,1,60,8,1,55000,30
istanbul,esenler,birlik,2,1,85,20,-2,20000,28
istanbul,buyukcekmece,dizdariye,2,1,110,25,1,18000,36
istanbul,kadikoy,caferaga,1,1,60,40,-2,40000,30
istanbul,gaziosmanpasa,karadeniz,2,1,110,10,3,50000,36
istanbul,gungoren,maresal_cakmak,3,1,140,17,4,40000,35
istanbul,cekmekoy,mimar_sinan,2,1,95,12,3,36000,31
istanbul,maltepe,findikli,2,1,85,13,-2,17500,28
istanbul,esenyurt,piri_reis,1,1,105,15,1,16000,52
istanbul,kagithane,emniyet_evleri,3,1,150,26,4,35000,37
istanbul,fatih,sumbul_efendi,2,1,75,35,5,16000,25
istanbul,kartal,karliktepe,1,1,92,6,4,35000,46
istanbul,beykoz,cubuklu,3,1,130,25,3,35000,32
istanbul,kartal,hurriyet,2,1,88,27,2,16000,29
istanbul,sisli,kustepe,2,1,75,8,1,24500,25
istanbul,bayrampasa,muratpasa,2,1,90,35,4,20000,30
istanbul,sisli,halide_edip_adivar,2,1,95,24,2,27000,31
istanbul,sisli,mecidiyekoy,2,1,110,35,1,26000,36
istanbul,beyoglu,huseyinaga,1,1,50,50,3,30000,25
istanbul,esenyurt,yesilkent,2,1,90,4,5,19000,30
istanbul,avcilar,cihangir,2,1,90,30,3,23000,30
istanbul,sisli,mesrutiyet,1,1,70,9,1,34999,35
istanbul,uskudar,zeynep_kamil,2,1,85,35,-3,15500,28
istanbul,tuzla,yayla,1,1,70,20,1,16500,35
istanbul,zeytinburnu,sumer,2,1,95,3,4,50000,31
istanbul,kadikoy,caferaga,2,1,110,50,6,47500,36
istanbul,kadikoy,erenkoy,3,1,115,30,5,45000,28
istanbul,kagithane,merkez,2,1,85,9,-2,12000,28
istanbul,beykoz,incirkoy,3,1,135,20,-2,15000,33
istanbul,beykoz,cubuklu,2,1,90,25,4,25000,30
istanbul,fatih,sehremini,2,1,90,39,3,25000,30
istanbul,sisli,izzet_pasa,2,1,90,40,5,25000,30
istanbul,sisli,gulbahar,3,1,125,50,3,30000,31
istanbul,esenyurt,baglarcesme,2,1,90,5,2,16500,30
istanbul,bahcelievler,cobancesme,2,1,97,15,5,50000,32
istanbul,gungoren,abdurrahman_nafiz_gurman,2,1,95,40,6,30000,31
istanbul,beylikduzu,marmara,3,1,130,29,6,30000,32
istanbul,kagithane,ortabayir,1,1,50,30,1,23000,25
istanbul,basaksehir,bahcesehir_2_kisim,1,1,66,12,1,22000,33
istanbul,sisli,mecidiyekoy,2,1,75,35,3,15000,25
istanbul,maltepe,findikli,2,1,110,8,4,35000,36
istanbul,sisli,mecidiyekoy,1,1,50,8,0,17500,25
istanbul,bakirkoy,zeytinlik,2,1,90,40,3,30000,30
istanbul,kadikoy,kozyatagi,2,1,85,30,1,30000,28
istanbul,beyoglu,sehit_muhtar,1,1,63,34,1,25000,31
istanbul,buyukcekmece,fatih,3,1,150,20,3,30000,37
istanbul,sariyer,ferahevler,2,1,70,25,5,45000,23
istanbul,sisli,fulya,2,1,100,50,3,40000,33
istanbul,sancaktepe,osmangazi,2,1,100,7,1,18000,33
istanbul,maltepe,altintepe,1,1,60,8,1,36000,30
istanbul,kadikoy,osmanaga,1,1,60,30,0,32500,30
istanbul,sisli,halil_rifat_pasa,2,1,95,12,1,57000,31
istanbul,kadikoy,kozyatagi,2,1,100,0,5,65000,33
istanbul,esenyurt,akcaburgaz,3,1,110,10,-2,14000,27
istanbul,umraniye,esenevler,2,1,95,25,2,24000,31
istanbul,beykoz,pasabahce,1,1,65,25,0,18000,32
istanbul,atasehir,kayisdagi,2,1,90,3,-2,27000,30
istanbul,bahcelievler,bahcelievler,3,1,125,49,2,40000,31
istanbul,sisli,pasa,2,1,85,40,3,26000,28
istanbul,esenyurt,piri_reis,1,1,78,3,3,17000,39
istanbul,fatih,mevlanakapi,2,1,90,40,3,20000,30
istanbul,tuzla,yayla,2,1,100,10,1,30000,33
istanbul,beyoglu,sururi_mehmet_efendi,1,1,60,45,1,20000,30
istanbul,esenyurt,gokevler,3,1,140,10,8,25000,35
istanbul,kadikoy,bostanci,4,1,150,30,1,60000,30
istanbul,bakirkoy,osmaniye,2,1,98,30,1,35000,32
istanbul,sisli,fulya,2,1,110,35,2,30000,36
istanbul,sisli,19_mayis,2,1,80,25,0,30000,26
istanbul,pendik,dogu,1,1,70,7,-2,30000,35
istanbul,kadikoy,acibadem,3,1,130,35,4,60000,32
istanbul,atasehir,icerenkoy,2,1,120,35,2,35000,40
istanbul,beyoglu,tomtom,1,1,60,40,2,30000,30
istanbul,besiktas,gayrettepe,1,1,80,13,3,41000,40
istanbul,sisli,gulbahar,2,1,83,15,1,25000,27
istanbul,umraniye,hekimbasi,3,1,90,30,1,17500,22
istanbul,besiktas,turkali,1,1,70,45,-3,35000,35
istanbul,beylikduzu,dereagzi,2,1,100,12,-3,18500,33
istanbul,fatih,seyyid_omer,1,1,60,40,1,18000,30
istanbul,beylikduzu,gurpinar,2,1,140,30,3,20000,46
istanbul,besiktas,turkali,1,1,65,10,6,50000,32
istanbul,besiktas,gayrettepe,3,1,126,26,6,68000,31
istanbul,maltepe,kucukyali,2,1,90,30,3,35000,30
istanbul,atasehir,inonu,2,1,80,5,2,32000,26
istanbul,besiktas,mecidiye,2,1,75,35,3,29500,25
istanbul,esenyurt,cumhuriyet,2,1,100,8,8,15000,33
istanbul,esenyurt,pinar,2,1,90,0,0,14000,30
istanbul,kucukcekmece,cennet,3,1,110,23,2,20000,27
istanbul,beylikduzu,kavakli,3,1,160,0,4,40000,40
istanbul,beyoglu,tomtom,1,1,65,8,1,55000,32
istanbul,esenyurt,ataturk,2,1,100,4,5,15000,33
istanbul,pendik,dumlupinar,3,1,125,25,4,20000,31
istanbul,eyupsultan,alibeykoy,2,1,85,7,8,32500,28
istanbul,kagithane,merkez,1,1,44,8,6,28000,22
istanbul,beykoz,camlibahce,2,1,120,25,3,25000,40
istanbul,sariyer,istinye,3,1,148,27,4,45000,37
istanbul,beykoz,kavacik,3,1,130,17,3,18000,32
istanbul,esenyurt,balikyolu,2,1,90,7,-2,10000,30
istanbul,pendik,cinardere,4,1,170,15,5,35000,34
istanbul,kagithane,emniyet_evleri,2,1,85,27,5,20000,28
istanbul,umraniye,inkilap,1,1,65,13,1,23000,32
istanbul,besiktas,sinanpasa,2,1,100,30,3,43000,33
istanbul,kadikoy,merdivenkoy,2,1,70,0,2,40000,23
istanbul,beyoglu,tomtom,3,1,110,35,2,52000,27
istanbul,kagithane,gursel,2,1,85,12,0,23000,28
istanbul,silivri,yeni,2,1,89,3,2,19250,29
istanbul,kagithane,celiktepe,2,1,90,23,4,29500,30
istanbul,fatih,koca_mustafapasa,1,1,75,40,5,16000,37
istanbul,sancaktepe,inonu,3,1,115,10,2,23500,28
istanbul,buyukcekmece,sinanoba,2,1,130,28,8,27500,43
istanbul,buyukcekmece,kumburgaz,2,1,80,25,2,30000,26
istanbul,sisli,merkez,1,1,92,10,6,49750,46
istanbul,sisli,halide_edip_adivar,2,1,90,40,2,20000,30
istanbul,esenyurt,mehtercesme,1,1,70,1,2,25000,35
istanbul,kagithane,harmantepe,1,1,65,12,4,16000,32
istanbul,uskudar,cengelkoy,3,1,155,0,1,63000,38
istanbul,beylikduzu,yakuplu,2,1,125,9,1,33000,41
istanbul,sisli,merkez,2,1,100,35,5,45000,33
istanbul,bahcelievler,siyavuspasa,2,1,75,40,0,25000,25
istanbul,kagithane,sultan_selim,2,1,90,30,5,27500,30
istanbul,sisli,eskisehir,1,1,65,9,1,19000,32
istanbul,besiktas,dikilitas,3,1,140,40,5,70000,35
istanbul,sariyer,maslak,1,1,70,12,2,45000,35
istanbul,kucukcekmece,mehmet_akif,1,1,65,25,0,10000,32
istanbul,sisli,esentepe,1,1,80,30,0,24000,40
istanbul,avcilar,ambarli,2,1,110,28,4,20000,36
istanbul,kagithane,merkez,2,1,85,6,-3,25000,28
istanbul,beykoz,fatih,3,1,160,25,2,28000,40
istanbul,kadikoy,kozyatagi,1,1,85,9,6,65000,42
istanbul,avcilar,merkez,3,1,120,23,3,20000,30
istanbul,bahcelievler,soganli,2,1,75,40,1,13000,25
istanbul,kagithane,gursel,3,1,100,7,-3,30500,25
istanbul,kadikoy,feneryolu,2,1,80,50,3,40000,26
istanbul,sisli,mecidiyekoy,1,1,65,30,2,18000,32
istanbul,esenyurt,pinar,2,1,90,15,1,15000,30
istanbul,fatih,seyyid_omer,2,1,85,40,5,17000,28
istanbul,besiktas,etiler,3,1,100,50,-2,50000,25
istanbul,sisli,fulya,2,1,85,7,4,45000,28
istanbul,sancaktepe,eyup_sultan,2,1,95,5,4,25500,31
istanbul,uskudar,mimar_sinan,2,1,90,35,2,26000,30
istanbul,sariyer,ferahevler,3,1,150,23,3,60000,37
istanbul,kagithane,celiktepe,2,1,70,8,1,19000,23
istanbul,beyoglu,yahya_kahya,1,1,70,30,1,20000,35
istanbul,maltepe,kucukyali,1,1,55,28,2,30000,27
istanbul,kagithane,sultan_selim,1,1,75,25,5,14000,37
istanbul,sisli,duatepe,2,1,85,35,3,22000,28
istanbul,fatih,cerrahpasa,1,1,45,40,-2,10500,22
istanbul,kagithane,sultan_selim,2,1,60,8,1,18000,20
istanbul,sariyer,resitpasa,3,1,120,25,-1,35000,30
istanbul,sisli,mecidiyekoy,2,1,83,15,1,25000,27
istanbul,sisli,gulbahar,1,1,60,20,1,15000,30
istanbul,uskudar,cumhuriyet,1,1,65,13,-2,25000,32
istanbul,sisli,tesvikiye,2,1,120,20,-2,65000,40
istanbul,sariyer,maslak,1,1,85,14,4,55000,42
istanbul,sisli,fulya,2,1,95,30,4,33500,31
istanbul,kadikoy,merdivenkoy,3,1,135,31,4,38000,33
istanbul,maltepe,cinar,1,1,64,31,0,25000,32
istanbul,sisli,mesrutiyet,3,1,187,31,2,56000,46
istanbul,pendik,yenisehir,1,1,82,11,5,37000,41
istanbul,cekmekoy,alemdag,1,1,70,4,1,23000,35
istanbul,fatih,silivrikapi,1,1,70,40,2,18000,35
istanbul,pendik,yenisehir,2,1,115,15,2,38000,38
istanbul,kadikoy,sahrayi_cedit,3,1,130,35,6,58000,32
istanbul,sariyer,kirecburnu,2,1,130,25,2,70000,43
istanbul,esenyurt,istiklal,2,1,140,10,2,12000,46
istanbul,sancaktepe,eyup_sultan,2,1,90,9,1,25500,30
istanbul,esenyurt,yesilkent,1,1,78,8,8,15000,39
istanbul,beylikduzu,kavakli,2,1,95,0,-2,35000,31
istanbul,pendik,yayalar,3,1,110,25,3,20000,27
istanbul,besiktas,visnezade,1,1,70,30,4,50000,35
istanbul,besiktas,gayrettepe,2,1,75,30,5,35000,25
istanbul,beyoglu,firuzaga,3,1,110,40,1,50000,27
istanbul,sisli,cumhuriyet,3,1,175,50,2,60000,43
istanbul,beylikduzu,cumhuriyet,1,1,78,25,4,20000,39
istanbul,kagithane,caglayan,1,1,55,5,3,25000,27
istanbul,kadikoy,osmanaga,1,1,60,30,3,22500,30
istanbul,besiktas,gayrettepe,3,1,130,40,3,65000,32
istanbul,cekmekoy,nisantepe,2,1,70,4,-2,46000,23
istanbul,sariyer,tarabya,3,1,130,35,3,35000,32
istanbul,sisli,merkez,1,1,66,0,3,55000,33
istanbul,kadikoy,osmanaga,1,1,50,31,2,31000,25
istanbul,bakirkoy,yenimahalle,2,1,72,0,1,38000,24
istanbul,sisli,bozkurt,3,1,110,50,1,33000,27
istanbul,esenyurt,saadetdere,2,1,100,9,1,13500,33
istanbul,beylikduzu,marmara,3,1,140,20,3,33000,35
istanbul,kagithane,emniyet_evleri,1,1,60,35,1,18000,30
istanbul,atasehir,kucukbakkalkoy,1,1,70,10,1,35000,35
istanbul,basaksehir,kayabasi,3,1,140,5,1,41000,35
istanbul,sariyer,maden,2,1,150,25,-2,35000,50
istanbul,basaksehir,bahcesehir_2_kisim,2,1,75,1,3,25000,25
istanbul,beylikduzu,marmara,2,1,120,4,2,50000,40
istanbul,avcilar,denizkoskler,3,1,150,30,1,25000,37
istanbul,sultangazi,cebeci,2,1,110,4,3,25000,36
istanbul,beylikduzu,yakuplu,1,1,60,4,6,17500,30
istanbul,cekmekoy,cumhuriyet,2,1,125,11,1,14000,41
istanbul,zeytinburnu,yesiltepe,2,1,90,28,3,24000,30
istanbul,esenyurt,sehitler,1,1,80,8,1,14500,40
istanbul,esenler,turgut_reis,1,1,65,30,1,10000,32
istanbul,silivri,fatih,3,1,140,30,3,18000,35
istanbul,sisli,mecidiyekoy,2,1,90,5,2,25500,30
istanbul,gungoren,gunestepe,2,1,100,30,6,18500,33
istanbul,esenler,menderes,2,1,96,2,3,37500,32
istanbul,bahcelievler,kocasinan_merkez,1,1,70,17,5,20000,35
istanbul,fatih,aksemsettin,1,1,80,44,-2,19000,40
istanbul,avcilar,universite,2,1,90,13,1,20000,30
istanbul,pendik,dogu,3,1,130,2,1,45000,32
istanbul,esenyurt,akevler,1,1,65,15,6,17500,32
istanbul,beylikduzu,kavakli,2,1,120,12,1,30500,40
istanbul,beykoz,kavacik,2,1,130,20,4,42500,43
istanbul,kagithane,ortabayir,3,1,135,20,3,60000,33
istanbul,sisli,mahmut_sevket_pasa,2,1,85,35,3,22000,28
istanbul,bahcelievler,soganli,3,1,136,8,3,32000,34
istanbul,sisli,19_mayis,2,1,60,25,-3,20000,20
istanbul,pendik,kavakpinar,3,1,100,15,3,18000,25
istanbul,esenler,turgut_reis,2,1,100,28,5,15500,33
istanbul,beykoz,tokatkoy,3,1,110,30,-1,10000,27
istanbul,eyupsultan,islambey,2,1,75,0,1,30000,25
istanbul,sisli,halaskargazi,2,1,90,30,5,28500,30
istanbul,gungoren,sanayi,3,1,126,42,5,18000,31
istanbul,esenyurt,mehtercesme,2,1,100,4,3,13000,33
istanbul,fatih,haseki_sultan,2,1,75,35,-2,20000,25
istanbul,sisli,duatepe,1,1,75,31,1,28500,37
istanbul,beylikduzu,adnan_kahveci,3,1,185,24,1,35000,46
istanbul,bahcelievler,sirinevler,2,1,90,35,-2,15000,30
istanbul,sisli,mecidiyekoy,1,1,65,5,3,26000,32
istanbul,pendik,camlik,3,1,125,14,3,36000,31
istanbul,esenyurt,hurriyet,2,1,85,7,5,14000,28
istanbul,bahcelievler,soganli,2,1,150,37,4,17500,50
istanbul,avcilar,mustafa_kemal_pasa,2,1,100,25,3,15000,33
istanbul,fatih,haseki_sultan,3,1,135,23,3,39500,33
istanbul,kartal,petrolis,1,1,40,18,6,16000,20
istanbul,bahcelievler,sirinevler,3,1,150,26,3,30000,37
istanbul,kadikoy,caferaga,3,1,135,40,5,45000,33
istanbul,beykoz,gumussuyu,3,1,110,25,3,32000,27
istanbul,kagithane,hurriyet,1,1,60,20,3,26000,30
istanbul,bayrampasa,orta,3,1,130,25,3,25000,32
istanbul,gaziosmanpasa,barbaros_hayrettinpasa,2,1,100,10,1,26000,33
istanbul,beyoglu,firuzaga,1,1,40,35,1,28000,20
istanbul,pendik,cinardere,2,1,110,27,1,17000,36
istanbul,beyoglu,sutluce,3,1,180,10,4,45000,45
istanbul,sancaktepe,kemal_turkler,3,1,140,15,3,25000,35
istanbul,sisli,pasa,2,1,85,30,3,26500,28
istanbul,maltepe,altaycesme,2,1,92,37,2,30000,30
istanbul,besiktas,nisbetiye,3,1,130,50,5,68000,32
istanbul,esenler,birlik,2,1,80,28,5,14000,26
istanbul,maltepe,cevizli,3,1,120,8,3,41000,30
istanbul,beylikduzu,adnan_kahveci,2,1,80,7,0,22000,26
istanbul,gaziosmanpasa,baglarbasi,2,1,75,26,-3,17000,25
istanbul,kucukcekmece,halkali_merkez,2,1,95,30,3,20000,31
istanbul,esenyurt,baglarcesme,2,1,90,10,1,15000,30
istanbul,maltepe,cevizli,2,1,85,32,2,24000,28
istanbul,avcilar,universite,2,1,100,28,3,17000,33
istanbul,kucukcekmece,ataturk,3,1,110,30,4,20000,27
istanbul,fatih,aksemsettin,1,1,55,25,5,21000,27
istanbul,esenyurt,inonu,2,1,100,26,2,12000,33
istanbul,kucukcekmece,cumhuriyet,2,1,120,30,2,25000,40
istanbul,kagithane,ortabayir,1,1,52,25,-2,25000,26
istanbul,arnavutkoy,hicret,2,1,80,4,1,16000,26
istanbul,kadikoy,caferaga,2,1,90,45,1,39000,30
istanbul,cekmekoy,sogukpinar,2,1,100,8,3,25500,33
istanbul,kadikoy,caferaga,2,1,80,30,1,37000,26
istanbul,bagcilar,yildiztepe,3,1,175,25,6,20000,43
istanbul,sariyer,cumhuriyet,3,1,170,30,3,60000,42
istanbul,kagithane,caglayan,1,1,90,8,1,29000,45
istanbul,besiktas,visnezade,1,1,60,1,3,40000,30
istanbul,esenyurt,guzelyurt,2,1,100,8,0,15000,33
istanbul,esenyurt,pinar,2,1,95,4,-2,12000,31
istanbul,sisli,duatepe,1,1,75,45,5,15000,37
istanbul,sisli,kustepe,1,1,70,4,1,25000,35
istanbul,sisli,merkez,2,1,85,25,1,35000,28
istanbul,sisli,mesrutiyet,1,1,85,7,3,34999,42
istanbul,maltepe,altintepe,3,1,140,21,-2,25000,35
istanbul,maltepe,kucukyali,4,1,150,20,4,40000,30
istanbul,kucukcekmece,halkali_merkez,1,1,70,0,3,30000,35
istanbul,gungoren,sanayi,2,1,85,31,2,24000,28
istanbul,beykoz,cubuklu,2,1,80,26,1,18500,26
istanbul,besiktas,arnavutkoy,2,1,80,30,2,45000,26
istanbul,gaziosmanpasa,karadeniz,1,1,68,10,3,35000,34
istanbul,besiktas,gayrettepe,2,1,100,29,0,30000,33
istanbul,kartal,hurriyet,2,1,90,28,1,20000,30
istanbul,kagithane,talatpasa,1,1,65,6,-3,26500,32
istanbul,bahcelievler,fevzi_cakmak,3,1,100,40,2,22500,25
istanbul,besiktas,levazim,2,1,130,36,1,70000,43
istanbul,basaksehir,bahcesehir_2_kisim,2,1,132,5,-3,33000,44
istanbul,sariyer,zekeriyakoy,1,1,50,9,3,50000,25
istanbul,uskudar,valide_i_atik,3,1,120,33,5,42000,30
istanbul,pendik,kaynarca,3,1,137,8,3,38000,34
istanbul,bakirkoy,kartaltepe,2,1,90,30,1,25000,30
istanbul,fatih,haseki_sultan,1,1,48,48,5,15100,24
istanbul,fatih,koca_mustafapasa,1,1,65,40,3,16000,32
istanbul,besiktas,visnezade,2,1,75,5,4,55000,25
istanbul,kartal,gumuspinar,2,1,100,27,3,18000,33
istanbul,fatih,balat,1,1,34,29,3,25000,17
istanbul,beylikduzu,buyuksehir,1,1,55,25,5,15000,27
istanbul,besiktas,abbasaga,1,1,60,45,-2,20000,30
istanbul,fatih,sehremini,2,1,80,30,1,25000,26
istanbul,sisli,fulya,2,1,75,37,-2,27000,25
istanbul,maltepe,idealtepe,1,1,60,6,1,35000,30
istanbul,kartal,hurriyet,2,1,95,6,1,28500,31
istanbul,buyukcekmece,ekinoba,1,1,65,12,0,20500,32
istanbul,esenyurt,zafer,1,1,60,7,4,11000,30
istanbul,esenyurt,ornek,3,1,120,6,3,17000,30
istanbul,bakirkoy,zuhuratbaba,3,1,130,35,5,32500,32
istanbul,besiktas,ortakoy,2,1,90,35,-3,45000,30
istanbul,kagithane,celiktepe,2,1,65,28,-3,24000,21
istanbul,kadikoy,caferaga,2,1,90,45,5,55000,30
istanbul,basaksehir,guvercintepe,2,1,110,15,3,25000,36
istanbul,sultangazi,gazi,2,1,68,15,1,15000,22
istanbul,bahcelievler,siyavuspasa,2,1,80,11,4,33000,26
istanbul,fatih,seyyid_omer,2,1,78,30,3,25000,26
istanbul,beykoz,yeni_mahalle,2,1,95,20,5,18000,31
istanbul,bakirkoy,basinkoy,2,1,120,31,1,50000,40
istanbul,esenyurt,zafer,1,1,65,10,3,15000,32
istanbul,eyupsultan,gokturk_merkez,1,1,60,5,1,52500,30
istanbul,esenyurt,akcaburgaz,2,1,80,4,0,11000,26
istanbul,gaziosmanpasa,merkez,3,1,115,8,3,25000,28
istanbul,sisli,pasa,1,1,65,10,-1,20000,32
istanbul,avcilar,ambarli,2,1,90,35,-2,12000,30
istanbul,buyukcekmece,mimaroba,1,1,70,15,0,20000,35
istanbul,sisli,halide_edip_adivar,1,1,75,30,0,18000,37
istanbul,bakirkoy,atakoy_1_kisim,3,1,130,31,3,70000,32
istanbul,esenyurt,pinar,2,1,75,10,2,11000,25
istanbul,cekmekoy,eksioglu,2,1,75,0,3,21000,25
istanbul,fatih,sehremini,2,1,75,38,1,25000,25
istanbul,esenler,namik_kemal,1,1,60,0,-2,18000,30
istanbul,uskudar,cengelkoy,3,1,140,0,1,63000,35
istanbul,atasehir,kucukbakkalkoy,3,1,120,10,3,42000,30
istanbul,fatih,seyyid_omer,3,1,90,18,5,35000,22
istanbul,kartal,soganlik_yeni,1,1,97,16,1,32000,48
istanbul,atasehir,inonu,2,1,80,20,3,34000,26
istanbul,sancaktepe,osmangazi,3,1,130,4,1,20000,32
istanbul,beykoz,soguksu,2,1,120,25,-1,20000,40
istanbul,maltepe,idealtepe,3,1,135,28,3,47500,33
istanbul,sariyer,kirecburnu,3,1,180,25,2,65000,45
istanbul,maltepe,altintepe,3,1,130,0,5,60000,32
istanbul,besiktas,visnezade,1,1,70,30,2,50000,35
istanbul,kucukcekmece,fevzi_cakmak,1,1,55,4,-2,17000,27
istanbul,umraniye,necip_fazil,3,1,150,17,6,40000,37
istanbul,uskudar,bulgurlu,2,1,85,26,4,27000,28
istanbul,maltepe,findikli,1,1,70,16,5,21000,35
istanbul,maltepe,findikli,2,1,70,11,3,22000,23
istanbul,fatih,topkapi,1,1,75,40,4,18000,37
istanbul,sisli,merkez,2,1,130,5,5,65000,43
istanbul,sisli,halide_edip_adivar,3,1,125,10,-3,33000,31
istanbul,pendik,dogu,3,1,120,35,2,25500,30
istanbul,beykoz,goksu,1,1,80,30,3,18000,40
istanbul,sisli,ergenekon,1,1,45,50,2,18000,22
istanbul,uskudar,kuzguncuk,1,1,75,40,-3,18000,37
istanbul,atasehir,icerenkoy,3,1,136,30,3,32000,34
istanbul,fatih,sehremini,2,1,85,45,1,35000,28
istanbul,kucukcekmece,sogutlu_cesme,2,1,100,21,5,10000,33
istanbul,kadikoy,osmanaga,3,1,145,31,2,42000,36
istanbul,silivri,yeni,2,1,120,25,3,15000,40
istanbul,esenler,nine_hatun,2,1,95,30,5,17500,31
istanbul,kagithane,ortabayir,1,1,65,7,2,30000,32
istanbul,maltepe,yali,2,1,100,25,1,26000,33
istanbul,sisli,fulya,3,1,120,15,1,40000,30
istanbul,kagithane,merkez,2,1,130,21,3,32000,43
istanbul,sisli,gulbahar,2,1,85,21,2,30000,28
istanbul,fatih,seyyid_omer,1,1,80,40,1,30000,40
istanbul,besiktas,abbasaga,2,1,70,25,2,32000,23
istanbul,silivri,alibey,3,1,145,28,0,21000,36
istanbul,avcilar,cihangir,2,1,100,30,5,25000,33
istanbul,fatih,mevlanakapi,5,1,160,35,4,55000,26
istanbul,bahcelievler,soganli,2,1,60,14,1,22500,20
istanbul,sariyer,yenikoy,1,1,70,30,-2,45000,35
istanbul,kagithane,telsizler,2,1,130,15,2,29500,43
istanbul,avcilar,universite,4,1,160,26,4,28000,32
istanbul,buyukcekmece,cumhuriyet,2,1,120,16,7,30000,40
istanbul,eyupsultan,aksemsettin,2,1,90,5,3,27500,30
istanbul,maltepe,zumrutevler,2,1,85,9,0,23250,28
istanbul,kadikoy,feneryolu,3,1,135,31,2,45000,33
istanbul,kagithane,hamidiye,1,1,85,2,3,60000,42
istanbul,kagithane,hurriyet,1,1,65,20,3,28000,32
istanbul,besiktas,dikilitas,3,1,145,30,3,50000,36
istanbul,sariyer,ayazaga,2,1,100,28,5,18000,33
istanbul,buyukcekmece,kamiloba,2,1,100,30,4,30000,33
istanbul,umraniye,altinsehir,2,1,90,20,2,21000,30
istanbul,esenyurt,pinar,2,1,100,5,1,10000,33
istanbul,basaksehir,guvercintepe,2,1,95,26,-3,15000,31
istanbul,fatih,sehremini,2,1,80,42,2,20000,26
istanbul,eyupsultan,karadolap,2,1,85,38,1,20500,28
istanbul,bahcelievler,siyavuspasa,1,1,60,40,0,15500,30
istanbul,esenyurt,ucevler,2,1,90,5,-2,12750,30
istanbul,sariyer,resitpasa,3,1,120,25,1,35000,30
istanbul,kagithane,ortabayir,2,1,75,34,2,17000,25
istanbul,beyoglu,kocatepe,1,1,50,10,4,30000,25
